project_name,path,lineno,parameter,value
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/workflow_extractor.py,20,model,deepseek-v3
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/workflow_extractor.py,15,temperature,0.1
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/workflow_extractor.py,15,max_tokens,2000
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/user_input_optimizer.py,116,temperature,0.2
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/user_input_optimizer.py,116,max_tokens,800
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/user_input_optimizer.py,139,temperature,0.2
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/user_input_optimizer.py,139,max_tokens,800
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/system_prompt_optimizer.py,660,temperature,0.7
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/utils/system_prompt_optimizer.py,660,max_tokens,2000
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/tool/impl/memory_index.py,1563,top_k,5
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/tool/impl/compress_history_tool.py,181,max_tokens,2000
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/tool/impl/compress_history_tool.py,181,temperature,0.3
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/llm/model_capabilities.py,184,temperature,0.1
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/llm/model_capabilities.py,233,temperature,0.0
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/agent/memory_recall_agent.py,516,top_k,5
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/agent/memory_recall_agent.py,64,max_tokens,128
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/agent/memory_recall_agent.py,64,top_k,5
Sage,/home/aolmedo/research/repos/projects/Sage/sagents/observability/agent_runtime.py,157,model,unknown
Sage,/home/aolmedo/research/repos/projects/Sage/mcp_servers/anytool/anytool_runtime.py,294,temperature,0.2
aci,/home/aolmedo/research/repos/projects/aci/.github/scripts/integration_pr_review.py,88,model,claude-3-7-sonnet-20250219
aci,/home/aolmedo/research/repos/projects/aci/.github/scripts/integration_pr_review.py,88,max_tokens,64000
aci,/home/aolmedo/research/repos/projects/aci/.github/scripts/integration_pr_review.py,88,temperature,0.0
aci,/home/aolmedo/research/repos/projects/aci/backend/aci/server/custom_instructions.py,19,model,gpt-4o-mini
aci,/home/aolmedo/research/repos/projects/aci/backend/aci/server/custom_instructions.py,19,temperature,0
aci,/home/aolmedo/research/repos/projects/aci/backend/aci/server/agent/prompt.py,76,model,gpt-4o
aci,/home/aolmedo/research/repos/projects/aci/backend/evals/synthetic_intent_generator.py,90,temperature,0.7
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/reflexion_ucs.py,104,temperature,0.75
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,135,temperature,0.0001
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,37,top_p,1
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,37,frequency_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,37,presence_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,62,top_p,1
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,62,frequency_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,62,presence_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,139,top_p,0.95
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,29,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,29,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,55,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,55,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,86,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,86,temperature,0.2
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,89,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,89,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,98,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,98,temperature,0.2
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,116,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,116,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,132,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,132,temperature,0.2
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/model.py,120,temperature,0.0001
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/generator_utils.py,141,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/generator_utils.py,125,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/generator_utils.py,138,max_tokens,1024
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/rs_generate.py,146,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/generator_types.py,13,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/programming_runs/generators/py_generate.py,258,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/react.py,25,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/react.py,25,max_tokens,100
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/react.py,104,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/react.py,104,max_tokens,100
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/react.py,110,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/react.py,110,max_tokens,250
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,45,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,45,max_tokens,250
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,51,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,51,max_tokens,250
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,162,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,162,max_tokens,100
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,272,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,272,max_tokens,100
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,278,temperature,0
reflexion,/home/aolmedo/research/repos/projects/reflexion/hotpotqa_runs/agents.py,278,max_tokens,250
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/webshop_trial.py,27,model,text-davinci-002
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/webshop_trial.py,27,max_tokens,100
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/webshop_trial.py,27,top_p,1
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/webshop_trial.py,27,frequency_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/webshop_trial.py,27,presence_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/utils.py,16,model,text-davinci-003
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/utils.py,16,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/utils.py,16,top_p,1
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/utils.py,16,frequency_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/utils.py,16,presence_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/webshop_runs/utils.py,14,max_tokens,256
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,23,model,text-davinci-003
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,23,top_p,1
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,23,frequency_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,23,presence_penalty,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,22,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,22,max_tokens,256
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,36,temperature,0.0
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/utils.py,36,max_tokens,256
reflexion,/home/aolmedo/research/repos/projects/reflexion/alfworld_runs/alfworld_trial.py,46,model,text-davinci-003
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/autonomous_agent.py,12,model,llama3-8b-8192
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/autonomous_agent.py,12,temperature,0.0
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/web_tool.py,15,max_tokens,4096
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,133,temperature,0.0
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,133,max_tokens,1
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,179,temperature,0.7
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,179,max_tokens,1024
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,304,temperature,0
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,304,model,distil-whisper-large-v3-en
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,356,temperature,0
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,356,model,whisper-large-v3
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,475,temperature,0.5
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,476,max_tokens,1024
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,477,top_p,1
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,229,temperature,0.7
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,230,max_tokens,1024
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,231,top_p,1
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,659,model,llama3-8b-8192
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/groq_provider.py,667,model,llama3-8b-8192
pocketgroq,/home/aolmedo/research/repos/projects/pocketgroq/pocketgroq/chain_of_thought/llm_interface.py,11,max_tokens,150
Open-WebUI-Functions,/home/aolmedo/research/repos/projects/Open-WebUI-Functions/filters/time_token_tracker.py,379,model,default-model
Open-WebUI-Functions,/home/aolmedo/research/repos/projects/Open-WebUI-Functions/filters/time_token_tracker.py,449,model,default-model
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/chat.py,26,model,glm-4-flash
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/chat.py,32,model,glm-4v-flash
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/chat.py,38,model,cogview-3-flash
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/chat.py,46,model,cogvideox-flash
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/chat.py,64,model,cogvideox-flash
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/agent.py,295,model,glm-4-flash
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/agent.py,207,model,cogview-3-flash
agent-line-bot,/home/aolmedo/research/repos/projects/agent-line-bot/chatgpt_linebot/modules/agent.py,236,model,cogvideox-flash
Open-Interface,/home/aolmedo/research/repos/projects/Open-Interface/app/ui.py,48,model,custom
Open-Interface,/home/aolmedo/research/repos/projects/Open-Interface/app/models/gpt4v.py,38,max_tokens,800
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/url_utils.py,145,model,MiniMax-M2.7
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/url_utils.py,145,max_tokens,1
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/url_utils.py,215,model,qwen-turbo
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/url_utils.py,215,max_tokens,1
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/qwen.py,50,temperature,0.7
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/qwen.py,50,max_tokens,4096
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/anthropic.py,97,max_tokens,4096
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/gemini.py,106,temperature,0.7
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/deepseek.py,44,temperature,0.7
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/deepseek.py,44,max_tokens,4096
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/stepfun.py,44,temperature,0.7
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/stepfun.py,44,max_tokens,4096
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/zhipu.py,44,temperature,0.7
mLLMCelltype,/home/aolmedo/research/repos/projects/mLLMCelltype/python/mllmcelltype/providers/zhipu.py,44,max_tokens,4096
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/azure_openai_chat.py,48,temperature,0.7
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/azure_openai_chat.py,48,max_tokens,250
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/palm.py,35,model,text-bison-001
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/palm.py,35,temperature,0.7
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/palm.py,35,max_tokens,500
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/openai_chat.py,46,model,gpt-3.5-turbo
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/openai_chat.py,46,temperature,0.7
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/openai_chat.py,46,max_tokens,250
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/claude_chat.py,47,model,claude-2
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/claude_chat.py,47,temperature,0.7
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/claude_chat.py,47,max_tokens,256
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/palm_chat.py,24,model,models/chat-bison-001
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/palm_chat.py,24,temperature,0.7
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/openai_embeddings.py,41,model,text-embedding-ada-002
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/azure_openai.py,44,temperature,0.7
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/azure_openai.py,44,max_tokens,500
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/openai.py,41,model,text-davinci-003
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/openai.py,41,temperature,0.7
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/llms/openai.py,41,max_tokens,500
llmflows,/home/aolmedo/research/repos/projects/llmflows/llmflows/flows/vectorstore_flowstep.py,54,top_k,1
ChatGenTitle,/home/aolmedo/research/repos/projects/ChatGenTitle/generate.py,85,temperature,0.1
ChatGenTitle,/home/aolmedo/research/repos/projects/ChatGenTitle/generate.py,85,top_p,0.75
ChatGenTitle,/home/aolmedo/research/repos/projects/ChatGenTitle/generate.py,85,top_k,40
gamewiki,/home/aolmedo/research/repos/projects/gamewiki/src/game_wiki_tooltip/assistant_integration.py,413,model,gemini-2.5-flash-lite
gamewiki,/home/aolmedo/research/repos/projects/gamewiki/src/game_wiki_tooltip/assistant_integration.py,681,model,gemini-2.5-flash-lite
